customer_id,full_name,birth_date,gender,email,join_date,last_purchase,total_spent,membership_tier,discount_used,product_rating,address,phone_number,loyalty_points,purchase_frequency
CUST11474,Brett Reynolds,1957-11-17,nan,wheelerpriscilla@example.net,2022-01-13,2024-07-24,683.65,GOLD,True,2,"914 Cook Rapid Suite 300, Alexandriaberg, LA 02613",(942)977-7442x100,277 points,daily
CUST11475,Matthew Graham,1947-06-19,nan,adampalmer@example.net,2020-05-08,2024-07-14,860.96,bronze,1,nan,"97758 Brown Loop Suite 244, Port Michaelborough, OH 21192",001-547-743-5904,2552,Daily
CUST11476,BROOKE MONTES,1979-04-04,U,bdavila@example.org,2020-10-14,2025-01-11,854.1,silver,Yes,Unknown,"378 Nunez Passage Apt. 390, Wilcoxmouth, PA 76405",321-303-5543x6673,2026 points,Monthly
CUST11477,Scott Murray,1961-05-24,nan,charles43@example.org,02/29/2024,2025-01-22,125.6,Silver,False,1,"958 Mayer Crossing Apt. 809, Deborahbury, KY 38636",(288)520-3878x572,1815,Monthly
CUST11478,Cathy Espinoza,1985-01-19,f,agreene@example.com,2020-10-13,2025-03-13,649.94,Silver,1,N/A,"0019 Brett Manor Apt. 259, Ninaside, NC 64686",,150,Monthly
CUST11479,Alexandra Scott,1972-12-28,nan,john99@example.org,2021-05-19,2025-03-05,930.13,gold,Yes,5,"220 Hayes Keys Suite 745, West Laurie, FM 98940",4318561246,2228,Monthly
CUST11480,Tara Atkins,1958-10-12,Male,robert97@example.com,2021-12-03,2025-04-01,652.9,,Y,5,"3258 Thomas Port Apt. 169, Brownborough, DC 65746",673-871-7694x93369,3590,Yearly
CUST11481,Mitchell Berger,1984-10-27,m,christopher00@example.com,2025-02-03,2024-09-09,643.52,Silver,nan,N/A,"022 Brandon Squares Suite 881, East Adrianatown, VT 17271",+1-344-225-8696x484,4118,
CUST11482,April Miller,1980-12-11,f,xfrost@example.com,2020-11-15,,358.51,silver,0,4,"33457 Gibson Freeway, Lindahaven, NH 61917",+1-209-225-7583x6689,3078,Daily
CUST11483,Rachel Rodriguez,1988-06-22,M,,05/01/2020,2024-08-10,566.03,silver,False,1,"Unit 5402 Box 2474, DPO AA 42223",001-404-365-8503x54735,4407,weekly
CUST11484,Matthew Booker,1986-01-05,U,bethany63@example.org,2020-08-03,2025-04-03,870.9,GOLD,0,5 stars,"9661 bush street suite 682, east carl, pa 62588",557-233-5799x426,2709,weekly
CUST11485,Sara Schmitt,1946-05-21,U,maureen35@example.com,2022-04-27,2024-09-21,598.46,Silver,No,1,"46631 Smith Corner, Darleneshire, KY 61165",638.362.5791x961,604,daily
CUST11486,DONNA WRIGHT,1967-10-26,U,woodardchristina@example.com,2021-09-25,2024-07-24,125.52,bronze,1,1,"7612 Evelyn Dam Apt. 291, New Kevinfurt, AR 47841",619.453.1861x5990,2821,
CUST11487,HANNAH HARRIS,1945-03-20,M,ashleygutierrez@example.org,2022-08-06,2024-06-13,363.19,silver,No,Unknown,"PSC 8209, Box 0094, APO AE 21890",+1-528-359-7375x39416,1640,Yearly
CUST11488,CATHERINE JONES,1957-06-13,M,gsutton@example.com,04/20/2022,2025-04-02,862.78,,Y,4,"3383 Jessica Spur Apt. 060, East Jennifer, NE 78828",,2504,Monthly
CUST11489,Christopher Nicholson,1984-02-16,M,invalid_email@,2020-09-06,2024-10-31,597.42,bronze,No,5,"16228 Bryan Rest, Lake Barbara, CT 88246",(656)322-5017x09324,4440,weekly
CUST11490,Samantha Marsh,1958-02-15,M,trevinopatricia@example.org,2024-03-31,,535.72,Gold,True,1,"0341 patricia valley, wilsonchester, ct 51996",(425)351-0358x760,2687,
CUST11491,Sara Ingram,1988-07-20,U,loriwashington@example.net,2024-01-17,2024-08-09,333.8,Silver,True,N/A,"62290 Jerome Loop, Brownbury, MI 46884",(981)794-2800x9667,4137,weekly
CUST11492,Sandra Keith,1975-10-12,U,cameronpeterson@example.com,2021-07-14,2024-09-17,856.58,gold,False,2,"953 Laurie Inlet, Benjaminside, TN 99309",605-349-1300,4709,Daily
CUST11493,Ryan Beck,1963-12-10,F,erikataylor@example.org,Invalid Date,2024-10-21,998.72,GOLD,False,5 stars,"7946 miranda springs apt. 081, port sean, tx 47662",(528)931-2292x125,1548,Daily
CUST11494,Rachel Brock,1945-06-18,f,smithbrandi@example.org,2022-02-17,2025-02-08,878.96,gold,1,nan,"3182 hansen island apt. 119, stephanieville, sd 37361",(392)344-5892,922,Weekly
CUST11495,Daryl Carter,1949-09-28,m,douglassmith@example.net,2023-02-24,2024-08-30,932.78,,0,2,"1573 Rose Key Suite 757, Mollyport, MS 71918",,850,Yearly
CUST11496,Emily Vance,1959-01-08,nan,dustin57@example.net,01/21/2022,2024-06-02,392.39,silver,N,5 stars,"92619 holmes expressway, south brendatown, pw 89600",757-972-3067x391,591 points,
CUST11497,Cameron Garcia,1956-01-02,nan,,2023-04-23,2024-06-29,349.95,silver,nan,5,"54045 Terri Mountains, Tiffanyborough, CA 44410",,2094,weekly
CUST11498,Margaret Mccoy,1993-04-21,Male,jwells@example.net,2023-02-10,2024-11-20,453.1,gold,Y,2,"psc 8513, box 4640, apo aa 99949",,3512,weekly
CUST11499,Kevin Thomas,1951-08-24,U,johnsonjoseph@example.com,2025-02-22,2024-06-15,511.57,Gold,True,nan,"4854 Tracy Branch Apt. 047, Robertton, RI 21520",326.643.8099,3821,Daily
CUST11500,Cynthia Russell,2003-11-29,Male,averymelissa@example.org,07/27/2021,2025-01-22,929.31,gold,Y,2,"2134 Wesley Orchard Apt. 743, West Robin, AS 25838",+1-398-828-3572x845,2453,weekly
CUST11501,Hannah Romero,1959-12-13,f,sanderssteve@example.net,2024-08-07,2025-02-22,849.77,,No,1,"4598 Wendy Fork, Robersontown, NH 87595",4159331157,3812,Yearly
CUST11502,Robert Salinas,1944-05-02,f,rowerodney@example.org,2020-09-05,2024-05-11,661.54,Silver,True,nan,"7287 Kelly Mills, Thompsonview, NM 63338",001-855-976-0527,1152,Daily
CUST11503,Allison Parker PhD,1964-10-26,Male,,2023-02-26,2025-02-27,70.64,gold,nan,nan,"837 Samantha Shore, Allisonstad, TX 53652",5039869169,1202,Daily
CUST11504,Michael Foster,2004-02-02,U,acollier@example.net,02/06/2025,2024-05-23,6.41,Bronze,False,nan,"085 Brian Square Suite 981, Millerfurt, ID 94721",,4209,daily
CUST11505,Kenneth Herrera,1961-05-13,Male,linmegan@example.org,2021-05-24,2025-02-20,572.14,Gold,N,Unknown,"03492 Thompson Lodge Suite 525, Owenbury, SD 24344",(445)829-0090x986,4670,Weekly
CUST11506,Amy Frazier,1964-05-05,nan,caroline46@example.net,2020-06-26,2024-07-11,764.08,GOLD,1,4,"86130 Coleman Lock Apt. 903, Kellytown, KY 80491",772-830-7967x7185,1626,weekly
CUST11507,Jake Jensen,1968-06-24,F,castillodavid@example.com,2022-09-18,2024-06-20,476.13,Gold,True,nan,"09678 Gwendolyn Wall, Dwayneside, IN 85312",881.957.5724x24705,1185,Yearly
CUST11508,Leslie Parker,1984-01-30,nan,alexandra45@example.com,2023-12-08,2025-03-18,1074.47,gold,1,2,"611 Smith Viaduct Suite 012, Port Stephanie, FM 79298",609.671.9169x3130,2076,Monthly
CUST11509,Bryan Brown,1988-06-21,Female,torrespatricia@example.org,2021-09-24,2024-10-15,175.27,Bronze,No,1,"9197 Branch Trace, Perrychester, IN 34511",,4806,
CUST11510,Debra Scott,1981-02-13,U,invalid_email@,2024-10-26,2024-11-18,137.49,Silver,No,N/A,"Unit 4720 Box 4898, DPO AE 12523",6292757305,4920,daily
CUST11511,Michael Casey,1960-10-08,U,uroman@example.org,12/31/2020,2025-02-23,300.72,,nan,5 stars,"9391 Hurst Dale, North Jamesfort, NV 17634",+1-911-674-1833x37090,4555,Monthly
CUST11512,Deborah Ramirez,1976-05-08,m,alice06@example.org,2020-09-10,2025-02-26,289.31,,N,3,"9190 Beasley Row Suite 107, North Kennethborough, WA 71829",(369)651-5813x42457,2413 points,
CUST11513,Michelle Wilkerson,1946-03-14,M,andrewgonzalez@example.org,2023-04-30,2024-12-05,657.89,gold,Yes,2,"Unit 3292 Box 8197, DPO AA 57031",8714390456,1495,daily
CUST11514,George Case,1967-02-15,Female,cbryant@example.net,04/06/2022,2024-04-30,373.49,Silver,nan,Unknown,"unit 2228 box 1356, dpo aa 42917",+1-351-710-2729,3173,Daily
CUST11515,Lindsay Combs,1960-08-10,f,apayne@example.net,09/02/2021,2024-06-11,35.65,Bronze,Yes,4,"USS Johnson, FPO AE 65322",+1-580-967-7220x2132,118,Weekly
CUST11516,Sean Holland,1999-11-20,U,devinreed@example.com,2024-02-09,2025-03-15,767.47,,No,5 stars,"9927 Rose Rue Suite 775, East Emma, MA 95483",+1-520-945-2992x1333,3489,Yearly
CUST11517,Jonathan Page,1995-04-16,Male,hinesbrandon@example.com,2023-07-03,2025-03-09,27.99,GOLD,nan,4,"319 victoria landing suite 316, matthewfort, pr 46657",,103 points,Daily
CUST11518,Christine Baker,1992-06-17,Female,fclark@example.org,2020-12-26,2025-01-17,178.63,gold,Y,nan,"291 Mary Pine, Vaughnside, AR 55412",(902)816-8315x0150,49,Monthly
CUST11519,Donald Kline,1994-05-03,m,osbornepatrick@example.org,2021-11-19,2024-06-04,13.19,gold,Yes,5,"4206 moore hills, davisside, nd 78745",,4949,
CUST11520,Kelly Terry,1952-10-26,f,invalid_email@,2021-09-19,2024-04-19,562.14,,Y,5 stars,"PSC 7670, Box 3551, APO AA 93061",942.744.5833x2175,474,
CUST11521,Erik Byrd,1995-05-09,M,obrienjustin@example.com,2024-03-31,2024-06-19,555.81,Silver,nan,nan,"58237 walker stravenue, thompsonburgh, id 75058",+1-215-559-1892x6461,4814,Weekly
CUST11522,Michael Rivera,1984-07-02,M,kchaney@example.org,Invalid Date,2025-04-02,1074.94,gold,No,5 stars,"10557 Erica Spurs Suite 774, Russellville, CA 10324",839-381-3375x05312,3662,Monthly
CUST11523,Stephen Williams,1969-10-24,m,tonya41@example.net,2022-05-11,2024-05-18,774.15,Bronze,True,2,"USCGC Oconnell, FPO AP 46068",,4950,weekly
CUST11524,Kimberly Long,1975-01-23,m,uchavez@example.org,2023-10-09,2024-09-04,932.49,gold,Yes,1,"2045 Christopher Throughway Suite 781, New Eddie, WA 48169",557.255.1405,112,Yearly
CUST11525,Victoria Robinson,1997-02-20,Male,matthewhuffman@example.com,Invalid Date,2024-11-15,586.58,GOLD,Yes,nan,"PSC 4024, Box 0856, APO AE 13187",001-265-767-1300x6121,-3639,
CUST11526,Lisa Burgess,2003-08-01,U,,2022-10-06,2024-09-29,206.92,GOLD,1,2,"308 Kim Mills Suite 200, Lake Keith, SC 56563",(806)690-4407,753,weekly
CUST11527,Tyler Shaffer,1983-12-27,M,invalid_email@,2020-08-20,2024-12-15,538.43,silver,Y,2,"542 Savage Mountain, North Erichaven, MP 54915",701-505-8444x7353,2279,Monthly
CUST11528,Christine Tyler,2003-09-03,f,paulphelps@example.net,2022-06-16,2024-08-29,677.73,Bronze,Yes,4,"1844 Christopher Light, West Kimville, MS 43478",788.740.0486x608,2670 points,Weekly
CUST11529,Edward Adkins,1968-05-29,Female,benitezjulie@example.com,2022-05-28,2024-06-11,711.14,Gold,Yes,3,"0283 Smith Trace, North Eddieville, AZ 24189",,4972,
CUST11530,Jessica Dickson,1962-02-08,f,robertsonjeremy@example.org,2025-02-15,2025-02-08,358.28,Silver,True,N/A,"8102 Tony Drives, Ericaland, CO 35745",568.399.5426,924,Yearly
CUST11531,Diamond Love,1997-10-06,F,invalid_email@,02/02/2025,2024-09-29,646.64,,Y,N/A,"94358 darrell junctions apt. 062, harrishaven, oh 14825",123-456,3476,Daily
CUST11532,Jessica Brady,1958-06-24,F,anne40@example.com,2021-12-31,2025-03-10,220.09,bronze,N,3,"9869 Schmitt Ville Suite 237, Cunninghamtown, CO 28400",+1-606-529-0810,1536,Daily
CUST11533,Angie Rowe,1964-04-28,m,,2021-10-30,2025-01-29,187.02,bronze,False,3,"426 John Square, New Johnnyhaven, UT 62198",849-234-1900x4912,1600,Weekly
CUST11534,Robert West,1955-04-03,Male,esteskelsey@example.net,2023-02-13,2024-08-06,165.26,Bronze,No,nan,"96852 Hawkins Ridges, West Alison, MS 74187",(534)520-8456,2224,Weekly
CUST11535,Lisa Hardin,1959-09-08,F,meghan37@example.com,2023-12-24,2025-04-01,507.39,,1,N/A,"6986 Alicia Rapids Suite 389, North Victoria, ND 03607",3676689709,1126,
CUST11536,Sarah Kim,1975-04-06,M,ryanfloyd@example.net,2020-04-15,2024-08-26,146.65,,True,3,"621 Amber Court, Jonesburgh, FM 50961",2507867649,3195,weekly
CUST11537,Ryan Campbell,1978-09-21,f,pagedennis@example.net,2025-04-04,2024-04-29,372.58,bronze,0,3,"356 Taylor Glen, Tamiside, DE 43299",001-615-509-9852x59509,3896,Weekly
CUST11538,JAMES MILLER,1948-12-28,f,patrickescobar@example.com,08/10/2024,2024-08-02,770.87,Gold,N,3,"00420 smith rapids apt. 891, east jamie, co 86290",6718169596,482 points,weekly
CUST11539,Dennis Johnson,1947-09-07,m,michael28@example.org,2020-04-28,2024-08-29,191.26,Gold,0,nan,"03601 Lisa Trail Apt. 251, North Williammouth, NE 53715",406.421.2980x270,265,Monthly
CUST11540,William Moore,1982-08-24,U,xwilson@example.org,Invalid Date,,348.71,Bronze,N,Unknown,"8568 Shawn Grove, Thompsonhaven, IN 58218",838-846-4110,3162,
CUST11541,Tammy Lee,1959-03-04,U,brennanmichael@example.net,2024-10-24,2025-03-16,521.49,Gold,True,N/A,"51629 Sherri Curve Apt. 972, Aliview, AS 49411",650.714.6332x885,4358,Daily
CUST11542,Sheryl Mcgee,1966-12-22,Female,audreyarmstrong@example.net,2024-04-30,2024-06-10,574.07,Gold,Y,Unknown,"9348 Brooke Point, Lake Kennethmouth, WI 72098",,4493 points,Daily
CUST11543,Renee Morales,2004-04-17,m,sandra52@example.net,06/01/2020,2024-10-16,350.21,bronze,N,1,"7228 Cole Plaza, Joshuachester, MD 87536",878-979-9162x2166,3810,
CUST11544,Leonard Henry,1962-05-05,nan,sullivanmason@example.net,2024-04-11,2025-01-27,736.06,silver,nan,nan,"459 washington forest apt. 284, mclaughlinshire, nm 16232",,2446,Daily
CUST11545,Shelley Daniels,1977-10-11,Female,andrew27@example.net,2020-12-16,2024-11-25,677.14,gold,True,5,"95873 Michael Turnpike Suite 224, North Lisaland, AZ 59387",,3378,Yearly
CUST11546,Kristine Carr,2006-09-19,nan,vlee@example.com,2022-01-18,2025-01-02,841.96,bronze,N,5,"unit 2113 box 4256, dpo ap 55523",,4790 points,daily
CUST11547,Michael Arnold,1976-08-21,U,nicolemoyer@example.com,2020-07-16,,475.52,bronze,N,5,"9973 Janet Villages Suite 635, West Robertbury, MS 70403",(443)214-7654x78698,4459,Weekly
CUST11548,Brandon Spears,1991-07-20,m,lisa08@example.com,2021-02-12,2024-11-13,346.15,silver,1,nan,"65606 Webster Run, Timothytown, PA 00544",428.529.0057x132,3999 points,Yearly
CUST11549,Susan Nichols,1964-08-14,nan,chavezluke@example.com,10/23/2022,2024-09-11,295.21,gold,No,5,"727 Kimberly Pass, West Danielchester, CA 92578",,2234,daily
CUST11550,Dennis Singh,1981-07-25,m,mjohnson@example.com,2022-01-25,2025-01-14,592.11,,N,2,"089 Stephanie Terrace Suite 919, Wilsonshire, NV 63655",972.894.2303x0760,4424,
CUST11551,Sarah Phelps,1983-10-20,m,zwalters@example.net,2023-01-27,2024-07-21,386.85,Gold,Y,5 stars,"638 Johnson Ramp Apt. 783, Lake Luisberg, ND 93349",366-766-9180,4640,
CUST11552,Connie Baker,1961-11-24,U,laura88@example.org,2023-11-01,2024-08-21,329.25,gold,1,N/A,"Unit 0488 Box 3078, DPO AE 33620",001-414-717-7210x28852,4831,Weekly
CUST11553,Marilyn Orr,1944-07-13,Female,,2021-02-26,2024-09-03,365.51,GOLD,N,N/A,"0311 Norma Stream Apt. 174, Lake Maryshire, CA 95887",,2628,daily
CUST11554,Bryan Carey,1998-06-21,Female,bconner@example.net,2022-05-27,2024-09-08,294.89,GOLD,0,N/A,"957 Valdez Lights Suite 094, Kellyton, MN 66421",001-372-687-3412x38721,938,Daily
CUST11555,Jasmine Carey,1995-09-29,m,brianjenkins@example.com,2022-08-13,2024-08-19,559.71,silver,True,2,"2108 Rivera Hill Apt. 607, Boyerfort, AL 11908",3326685312,2733,
CUST11556,Debra Payne,2000-01-30,F,jamesfitzpatrick@example.com,2023-07-19,2024-08-27,76.23,Silver,nan,5 stars,"315 Washington Branch Apt. 076, Michellehaven, OR 19519",539-690-9402,1405,daily
CUST11557,Emily Moore,1990-11-15,Male,darrelljacobs@example.com,09/15/2024,2024-04-25,590.9,Silver,nan,nan,"795 Maria Crossroad Suite 274, Jonathonfort, NY 41502",258.223.3611x955,2503,Weekly
CUST11558,Lance Williams,1965-03-16,U,janice62@example.net,2024-08-07,2024-11-18,702.96,gold,Y,1,"71642 Chavez Mountain, New Karlstad, RI 31357",+1-462-345-9334x7740,730,Yearly
CUST11559,Gregory Scott,1991-02-19,Male,ginawalls@example.com,2023-04-16,2024-06-22,325.74,GOLD,nan,3,"8431 Horton Walks, Lake James, VI 13012",692-904-5464x229,3127,Weekly
CUST11560,Alejandro Decker,1985-11-01,Male,stephanie90@example.com,2020-12-15,,1076.61,Silver,N,5 stars,"0897 Wright Square Apt. 289, Loganstad, AR 74404",995.575.2178x57300,1832 points,daily
CUST11561,Lisa Odonnell,1993-09-26,Female,mgarrett@example.net,2023-07-21,2024-08-05,505.29,,nan,N/A,"434 Dunn Inlet, Smithstad, WV 43666",001-814-717-8344x65108,2410,weekly
CUST11562,Thomas Gonzalez,1992-01-28,Female,angela25@example.net,07/27/2023,2024-05-05,31.6,Bronze,No,2,"6179 John Fall, Floydhaven, NM 50472",001-877-776-7954x56964,3370 points,daily
CUST11563,Mark Holt,1999-09-22,F,smithmelissa@example.com,2022-12-30,2024-04-25,415.63,Silver,True,Unknown,"581 Walker Neck Apt. 772, North Heather, NV 53378",745-296-7113x644,1587,Weekly
CUST11564,TRACY SMITH,1987-05-15,Male,bill90@example.net,04/19/2020,2024-10-16,518.8,gold,False,5 stars,"796 Fritz Road Suite 593, Nguyenton, VA 83540",8495850991,4399 points,Daily
CUST11565,Cheryl Whitehead,1953-06-21,Male,martinwilliam@example.com,2021-01-23,2024-12-31,634.69,Gold,Y,nan,"801 Wheeler Cove, Johnsonshire, MP 07968",+1-603-280-1341x93530,3851,
CUST11566,John Taylor,1944-04-15,m,vthomas@example.org,2020-09-12,2024-08-30,422.77,silver,No,nan,"3619 Wheeler Walks, Lake Jason, IA 80871",8652527020,2146,Weekly
CUST11567,Katie Thomas,1978-10-13,Female,oyoung@example.net,08/04/2022,2025-02-22,196.53,Silver,Yes,nan,"494 Watson Cliff, East Joseph, WI 74936",582.839.9143,4651,weekly
CUST11568,Penny Smith,1948-08-25,Male,johnsonandrew@example.org,11/06/2022,2024-05-31,171.51,gold,1,nan,"PSC 8487, Box 5118, APO AA 68232",(404)870-6372x67405,2194,Weekly
CUST11569,Caleb Sandoval,1997-11-12,f,farmerchristina@example.net,03/23/2025,2024-07-01,303.92,GOLD,N,2,"587 Meyers Key, Port Davidfort, IA 31358",+1-527-479-4489x488,2275,daily
CUST11570,ASHLEY RIVERA,1968-03-12,F,rhendrix@example.com,06/17/2024,2024-12-05,332.67,silver,0,N/A,"5564 Sparks Mews, Nicholasburgh, GU 46485",(531)241-8710x79164,1418 points,Monthly
CUST11571,Jamie Curry,2003-06-06,nan,,2021-09-26,2024-12-16,20324.20678,Bronze,0,5,"3439 Quinn Islands Suite 263, Tinatown, KY 27445",,2915,daily
CUST11572,Tammy Martinez,1979-05-18,f,stephaniekemp@example.org,2023-04-25,2024-07-30,280.16,,0,nan,"30252 Woods Lodge, West Sergio, CA 50112",123-456,4699,daily
CUST11573,Jamie Scott,1957-07-12,f,matthew85@example.net,2021-04-28,2024-05-11,697.84,Gold,No,1,"557 Timothy Walks Apt. 465, Berrychester, RI 46781",+1-592-727-3265,1004,daily
CUST11574,Eric Hardy,1982-01-03,nan,williamwilliams@example.com,2024-12-30,2024-08-01,994.52,bronze,True,N/A,"133 Hopkins Hills Suite 178, Cameronport, MI 52860",,4987,weekly
CUST11575,Jill Turner,1997-03-17,U,jasmine85@example.org,2022-10-29,2024-10-04,726.64,silver,0,5,"93364 Wilson Hill Suite 740, Port James, MA 04956",+1-384-887-4513x3190,3699,daily
CUST11576,Michael Wilson,1975-09-10,U,oclay@example.net,2021-07-06,2024-05-02,891.76,bronze,No,nan,"761 Amanda Ferry, Vegachester, IL 67756",426.226.7030x273,3158,weekly
CUST11577,Jared Franklin,1993-01-12,F,delacruzrobert@example.net,2021-10-04,2024-12-26,792.24,GOLD,No,N/A,"721 Wilson Oval, West Colinport, MH 88850",+1-984-467-2215,4514,Daily
CUST11578,Stephanie Thomas,1965-12-20,f,invalid_email@,Invalid Date,,749.94,silver,Yes,4,"384 Haley Inlet Apt. 099, West Chelsea, SC 76400",566-685-7568x014,3131,weekly
CUST11579,Michael Baker,1978-04-11,Male,linda32@example.net,2023-04-12,2024-12-08,398.66,gold,False,Unknown,"4209 Meredith Mills, East Ashlee, OH 39172",(762)775-7430x452,506,Yearly
CUST11580,Jose Turner,1956-12-29,Female,darrellwhite@example.com,2020-07-10,2024-04-28,542.27,Bronze,True,nan,"PSC 0280, Box 7159, APO AE 63978",326-578-9405,337,
CUST11581,Barbara Perkins,1991-08-06,F,kimberlyharrell@example.org,04/21/2022,2024-10-30,373.81,GOLD,Yes,nan,"1015 Newman Crossing, West Kevinmouth, KS 18701",(785)538-0523,3572 points,Weekly
CUST11582,Tracy Hayes,1955-02-05,m,kristincalhoun@example.net,2021-03-31,2025-03-23,434.27,Silver,0,4,"00415 Nathaniel Square Apt. 810, Matthewchester, AR 45404",213.559.0834x624,61,Weekly
CUST11583,Natalie Wolfe,1954-07-30,nan,erin67@example.net,Invalid Date,2024-11-28,520.45,,0,5 stars,"5369 Smith Court, Kramerview, OH 59525",,4118,Monthly
CUST11584,Joshua Hicks,1965-11-16,f,samuelwilson@example.net,Invalid Date,2024-07-31,714.07,Bronze,True,4,"62490 Sean Stream Apt. 471, West Raymondburgh, NJ 18049",+1-630-451-5041,4393,Daily
CUST11585,Victoria Williams,2004-08-09,F,teresajackson@example.net,2021-02-27,2025-01-03,627,Gold,Y,1,"266 Bryan Stravenue, Smithton, CT 97498",001-209-759-8472x7841,1189,weekly
CUST11586,Larry Porter,1964-04-04,M,garrett76@example.com,2021-02-09,2024-11-12,451.45,bronze,0,5 stars,"88572 James Estate, Lake Lisabury, OH 12715",123-456,3057,weekly
CUST11587,Charles Scott,1960-04-04,M,thomasrodriguez@example.net,2022-12-10,2024-12-23,516.66,,Y,Unknown,"18265 Flores Estate, North Loriview, HI 93399",001-858-461-2486,4153,weekly
CUST11588,Laura Peterson,1947-09-09,U,corywolf@example.net,2020-04-15,,630.04,Silver,N,5 stars,"27917 Buchanan Canyon Apt. 235, South Debbiehaven, MH 30464",+1-850-241-1844x88736,446,Monthly
CUST11589,Megan Hughes,1980-02-12,nan,zacharysilva@example.org,2021-08-22,2024-09-04,700.22,bronze,1,3,"PSC 2003, Box 3622, APO AA 97414",480-328-3693,2490,Weekly
CUST11590,Eric Foster,1997-02-21,Female,reedellen@example.org,02/11/2022,2024-12-16,44.3,Bronze,1,Unknown,"4188 Rivera Highway, Donview, ME 25036",812.740.4609,1534,weekly
CUST11591,April Peterson,1978-10-31,Male,kellymann@example.com,2022-10-05,2024-06-18,176.78,Gold,N,nan,"600 Paul Points, Morrisonhaven, VT 31166",,3604,Monthly
CUST11592,Curtis Valdez,1963-12-11,Female,hughesmichael@example.net,2025-01-13,2025-02-13,832.19,silver,nan,1,"8039 White Hollow, South Fernandostad, VA 31255",839-363-3427x0934,3042,daily
CUST11593,Brandi Brown,1959-09-27,Female,paul69@example.com,2021-10-24,2025-02-07,481.74,,False,5 stars,"8159 John Parks, West Benjaminmouth, NH 51493",+1-746-382-9734x06740,1585,
